Primitive 0: brush_idx=0, t=[615,200], theta=174.20278199800737, color=[0.09651086,0.13072991,0.14511287]
Primitive 442: brush_idx=1, t=[352,311], theta=169.6681866705296, color=[0.40296957,0.264903,0.4699506]
Primitive 443: brush_idx=1, t=[488,364], theta=24.974437145142062, color=[0.20457286,0.22916481,0.24499898]
Primitive 444: brush_idx=1, t=[355,13], theta=28.77981150853362, color=[0.5778772,0.45826247,0.7825044]
Primitive 445: brush_idx=1, t=[504,359], theta=118.23841846996972, color=[0.2380685,0.25302112,0.28336576]
Primitive 446: brush_idx=1, t=[344,306], theta=174.5204413794688, color=[0.42387286,0.2764202,0.4952886]
Primitive 447: brush_idx=1, t=[444,149], theta=45.64786013192395, color=[0.3596505,0.33457482,0.43894118]
Primitive 448: brush_idx=1, t=[492,395], theta=181.89123563941448, color=[0.1903637,0.23161069,0.25093275]
Primitive 449: brush_idx=1, t=[319,365], theta=91.625814943969, color=[0.22488324,0.23132044,0.27722883]
Primitive 450: brush_idx=1, t=[354,308], theta=103.73316888391214, color=[0.4168423,0.28567082,0.49446887]
Primitive 451: brush_idx=1, t=[374,297], theta=153.4577855969177, color=[0.43117812,0.3018186,0.5199996]
Primitive 452: brush_idx=1, t=[349,301], theta=131.84030666955843, color=[0.42703816,0.27038515,0.49774238]
Primitive 453: brush_idx=1, t=[341,368], theta=125.78650266669163, color=[0.20548034,0.22449452,0.2497201]
Primitive 454: brush_idx=1, t=[361,313], theta=111.18161084187976, color=[0.38563928,0.2772438,0.44912577]
Primitive 455: brush_idx=1, t=[377,294], theta=120.36928269552608, color=[0.40307587,0.28667694,0.50779104]
Primitive 456: brush_idx=1, t=[356,308], theta=124.71722948315448, color=[0.40929466,0.2758251,0.47431]
Primitive 457: brush_idx=1, t=[371,168], theta=62.37379807054111, color=[0.42198798,0.24040648,0.22285955]
Primitive 458: brush_idx=1, t=[354,308], theta=62.507701534711224, color=[0.41499126,0.2750875,0.49423465]
Primitive 459: brush_idx=1, t=[357,307], theta=192.85990775681137, color=[0.42850775,0.2847334,0.49898875]
Primitive 460: brush_idx=1, t=[545,246], theta=28.26231026835093, color=[0.20335466,0.29006034,0.3062574]
Primitive 461: brush_idx=1, t=[566,75], theta=83.01850471848401, color=[0.45476604,0.6555682,0.93491066]
Primitive 462: brush_idx=1, t=[282,78], theta=132.56183998207786, color=[0.50662154,0.40883604,0.7894502]
Primitive 463: brush_idx=1, t=[527,349], theta=24.655889449246864, color=[0.28429082,0.2315679,0.32967305]
Primitive 464: brush_idx=1, t=[190,62], theta=147.42299904905232, color=[0.41771704,0.14866163,0.5300633]
Primitive 465: brush_idx=1, t=[193,0], theta=85.77357335946749, color=[0.42019758,0.15026444,0.41329652]
Primitive 466: brush_idx=1, t=[263,94], theta=87.85417785363447, color=[0.5729134,0.38390484,0.62964237]
Primitive 467: brush_idx=1, t=[496,78], theta=102.24745032423658, color=[0.5052375,0.8367403,0.9627749]
Primitive 468: brush_idx=1, t=[356,310], theta=148.07242150562433, color=[0.4038088,0.2773007,0.47514337]
Primitive 469: brush_idx=1, t=[475,150], theta=139.77227275311105, color=[0.368458,0.3576776,0.41869557]
Primitive 470: brush_idx=1, t=[349,314], theta=192.93452009316758, color=[0.40220702,0.2727454,0.4681667]
Primitive 471: brush_idx=1, t=[343,312], theta=137.75538153640318, color=[0.4000045,0.2683228,0.4690726]
Primitive 472: brush_idx=1, t=[449,190], theta=156.48439398478095, color=[0.30804905,0.3326922,0.299089]
Primitive 473: brush_idx=1, t=[42,63], theta=97.96445190009845, color=[0.3396,0.07856604,0.24948673]
Primitive 474: brush_idx=1, t=[351,314], theta=181.56290510412308, color=[0.40260312,0.27051887,0.46874398]
Primitive 475: brush_idx=1, t=[483,281], theta=132.81813498943845, color=[0.4311752,0.31595582,0.52259415]
Primitive 476: brush_idx=1, t=[320,373], theta=16.19825810544344, color=[0.17829333,0.24022347,0.24035127]
Primitive 477: brush_idx=1, t=[273,6], theta=216.62400234221553, color=[0.52582043,0.23152775,0.5558267]
Primitive 478: brush_idx=1, t=[415,214], theta=152.5012354368739, color=[0.24234135,0.30057672,0.31175694]
Primitive 479: brush_idx=1, t=[461,94], theta=99.77912458882861, color=[0.5206807,0.84776497,0.9521829]
Primitive 480: brush_idx=1, t=[346,316], theta=168.57378760654166, color=[0.4032526,0.2825895,0.47026333]
Primitive 481: brush_idx=1, t=[221,65], theta=40.603248359983226, color=[0.48017108,0.26606527,0.644747]
Primitive 482: brush_idx=1, t=[498,77], theta=89.61123631273931, color=[0.4907618,0.83599395,0.97576797]
Primitive 483: brush_idx=1, t=[476,363], theta=159.92636069515996, color=[0.21663554,0.22129798,0.24306786]
Primitive 484: brush_idx=1, t=[348,313], theta=104.76811262328434, color=[0.413188,0.27293548,0.4796243]
Primitive 485: brush_idx=1, t=[488,288], theta=146.89644070225262, color=[0.4318062,0.32238987,0.53434706]
Primitive 486: brush_idx=1, t=[345,363], theta=38.81517489287168, color=[0.22067478,0.22286937,0.25825545]
Primitive 487: brush_idx=1, t=[505,395], theta=188.13787938018027, color=[0.20998147,0.22180176,0.27478924]
Primitive 488: brush_idx=1, t=[357,302], theta=178.85823473422056, color=[0.42946368,0.29160762,0.5090515]
Primitive 489: brush_idx=1, t=[449,348], theta=23.674685109430527, color=[0.24284667,0.21580411,0.27523336]
Primitive 490: brush_idx=1, t=[505,80], theta=53.80327853404158, color=[0.47858372,0.84064,0.9445604]
Primitive 491: brush_idx=1, t=[358,299], theta=150.1114306264439, color=[0.4282276,0.28929153,0.5058197]
Primitive 492: brush_idx=1, t=[313,0], theta=65.56779582045465, color=[0.5403111,0.3135226,0.6840401]
Primitive 493: brush_idx=1, t=[377,295], theta=135.90891413188683, color=[0.41914794,0.28772202,0.51386136]
Primitive 494: brush_idx=1, t=[461,243], theta=100.83239933968053, color=[0.27504447,0.355369,0.4110243]
Primitive 495: brush_idx=1, t=[446,350], theta=193.68389804994763, color=[0.2349905,0.22589654,0.2639514]
Primitive 496: brush_idx=1, t=[336,157], theta=210.83606229168714, color=[0.444746,0.2180539,0.15618879]
Primitive 497: brush_idx=1, t=[366,289], theta=44.68150540417281, color=[0.42930433,0.27893427,0.5067775]
Primitive 498: brush_idx=1, t=[73,50], theta=65.82145952747464, color=[0.3406507,0.07563774,0.32970273]
Primitive 499: brush_idx=1, t=[359,303], theta=140.46173103941823, color=[0.42260915,0.2844791,0.5031778]
Primitive 500: brush_idx=1, t=[436,343], theta=130.96862408346388, color=[0.2546138,0.20758845,0.28396553]
Primitive 501: brush_idx=1, t=[385,147], theta=26.675385545168865, color=[0.40902972,0.27256843,0.32738015]
Primitive 502: brush_idx=1, t=[328,153], theta=85.36148238647957, color=[0.4690602,0.23653387,0.12571757]
Primitive 503: brush_idx=1, t=[354,163], theta=99.80842890675518, color=[0.4155964,0.21178713,0.15810494]
Primitive 504: brush_idx=1, t=[345,303], theta=107.14082108965874, color=[0.4223118,0.2829499,0.49149683]
Primitive 505: brush_idx=1, t=[536,247], theta=104.04177336284252, color=[0.20977327,0.2841978,0.31350556]
Primitive 506: brush_idx=1, t=[392,299], theta=77.06819466959732, color=[0.4254339,0.2783352,0.5061885]
Primitive 507: brush_idx=1, t=[453,191], theta=175.36110366203374, color=[0.32495233,0.31485125,0.3215741]
Primitive 508: brush_idx=1, t=[481,279], theta=101.37226500317088, color=[0.41996244,0.31598848,0.51134586]
Primitive 509: brush_idx=1, t=[398,216], theta=58.003147130249715, color=[0.21839671,0.26608047,0.28541934]
Primitive 510: brush_idx=1, t=[494,71], theta=15.977683233477983, color=[0.5196177,0.86831516,0.9890843]
Primitive 511: brush_idx=1, t=[625,214], theta=149.30800265803896, color=[0.15072647,0.22131282,0.21533434]
Primitive 512: brush_idx=1, t=[459,247], theta=182.1677974640078, color=[0.288425,0.34132466,0.42570668]
Primitive 513: brush_idx=1, t=[466,360], theta=55.62617520649918, color=[0.21664588,0.20332183,0.2436624]
Primitive 514: brush_idx=1, t=[553,202], theta=87.4126253103051, color=[0.21457872,0.3301629,0.35716745]
Primitive 515: brush_idx=1, t=[495,395], theta=80.91240935206898, color=[0.19945282,0.23063864,0.25002626]
Primitive 516: brush_idx=1, t=[456,183], theta=175.33347927833685, color=[0.3596229,0.33758995,0.31912085]
Primitive 517: brush_idx=1, t=[411,219], theta=172.35557136433266, color=[0.21936046,0.30017495,0.31848806]
Primitive 518: brush_idx=1, t=[493,395], theta=62.239385366815355, color=[0.18988031,0.2348425,0.253741]
Primitive 519: brush_idx=1, t=[396,213], theta=186.57695870392516, color=[0.22560877,0.29039448,0.30374956]
Primitive 520: brush_idx=1, t=[455,190], theta=136.01804756577852, color=[0.3291487,0.322823,0.30726925]
Primitive 521: brush_idx=1, t=[481,288], theta=57.60548995481534, color=[0.4341875,0.31873855,0.5199464]
Primitive 522: brush_idx=1, t=[200,205], theta=72.01925537925513, color=[0.48681757,0.22781724,0.06368055]
Primitive 523: brush_idx=1, t=[149,59], theta=134.4675965865697, color=[0.40848973,0.1784011,0.4508844]
Primitive 524: brush_idx=1, t=[485,284], theta=46.779463250624566, color=[0.42476773,0.32257068,0.5221531]
Primitive 525: brush_idx=1, t=[471,190], theta=131.00673097502056, color=[0.35611528,0.33625963,0.31640092]
Primitive 526: brush_idx=1, t=[407,212], theta=96.7258614222599, color=[0.24318178,0.29229194,0.3196937]
Primitive 527: brush_idx=1, t=[413,221], theta=124.7295231649656, color=[0.2305589,0.32475415,0.34211162]
Primitive 528: brush_idx=1, t=[391,207], theta=123.02852718866016, color=[0.24226108,0.27158234,0.2596988]
Primitive 529: brush_idx=1, t=[433,225], theta=126.12045463237345, color=[0.23991731,0.31328586,0.3474389]
Primitive 530: brush_idx=1, t=[478,283], theta=89.93104921312901, color=[0.43267518,0.31205973,0.5256547]
Primitive 531: brush_idx=1, t=[545,236], theta=132.97165371126374, color=[0.16155842,0.28028798,0.28376243]
Primitive 532: brush_idx=1, t=[130,132], theta=32.29278751947681, color=[0.6837097,0.30697134,0.1755865]
Primitive 533: brush_idx=1, t=[446,355], theta=129.61147111922784, color=[0.24025601,0.22170928,0.26668862]
Primitive 534: brush_idx=1, t=[435,345], theta=41.50291227090351, color=[0.24964248,0.20045182,0.27978638]
Primitive 535: brush_idx=1, t=[362,154], theta=51.9001987013469, color=[0.41006455,0.21936916,0.19374914]
Primitive 536: brush_idx=1, t=[504,395], theta=26.303148953740468, color=[0.2147341,0.22749022,0.27352518]
Primitive 537: brush_idx=1, t=[114,95], theta=98.05930182031983, color=[0.49046826,0.17434351,0.30164993]
Primitive 538: brush_idx=1, t=[478,263], theta=18.3943745988995, color=[0.356826,0.36154452,0.47921908]
Primitive 539: brush_idx=1, t=[483,286], theta=38.41739830156493, color=[0.43515196,0.29746032,0.51647353]
Primitive 540: brush_idx=1, t=[473,240], theta=52.14623731776008, color=[0.2939283,0.34916273,0.42527506]
Primitive 541: brush_idx=1, t=[222,104], theta=53.25114261509259, color=[0.5697609,0.33125237,0.47432387]
Primitive 542: brush_idx=1, t=[89,395], theta=130.197472950914, color=[0.30991107,0.22402443,0.38718513]
Primitive 543: brush_idx=1, t=[473,279], theta=44.50802582893956, color=[0.45012224,0.3073047,0.536126]
Primitive 544: brush_idx=1, t=[461,248], theta=156.09033542252266, color=[0.3181889,0.33513585,0.43106562]
Primitive 545: brush_idx=1, t=[411,208], theta=175.59918064847395, color=[0.24253051,0.31071058,0.31115726]
Primitive 546: brush_idx=1, t=[154,166], theta=117.51047393565362, color=[0.64946383,0.29090816,0.09527133]
Primitive 547: brush_idx=1, t=[408,211], theta=30.978384786043772, color=[0.23479733,0.3045783,0.31437907]
Primitive 548: brush_idx=1, t=[466,188], theta=36.92654858166861, color=[0.3495419,0.32181942,0.30623987]
Primitive 549: brush_idx=1, t=[34,330], theta=61.350080122330255, color=[0.4361798,0.26817164,0.47746164]
Primitive 550: brush_idx=1, t=[314,159], theta=161.55563381718272, color=[0.44974115,0.20234552,0.12775782]
Primitive 551: brush_idx=1, t=[493,395], theta=150.13240058952744, color=[0.19165164,0.23423941,0.24370916]
Primitive 552: brush_idx=1, t=[258,95], theta=59.62632083502998, color=[0.5560243,0.37005383,0.66369873]
Primitive 553: brush_idx=1, t=[201,63], theta=65.92123320423066, color=[0.45545477,0.21431546,0.6024547]
Primitive 554: brush_idx=1, t=[530,69], theta=107.08786188077892, color=[0.44092798,0.7440888,0.96122044]
Primitive 555: brush_idx=1, t=[495,80], theta=141.25993669273464, color=[0.5037007,0.88320166,0.9413526]
Primitive 556: brush_idx=1, t=[258,95], theta=61.27915835883434, color=[0.56864184,0.3684129,0.6070859]
Primitive 557: brush_idx=1, t=[187,207], theta=125.57742496798885, color=[0.45398295,0.16976266,0.06280297]
Primitive 558: brush_idx=1, t=[478,287], theta=191.2186893161203, color=[0.45884898,0.32570967,0.5465177]
Primitive 559: brush_idx=1, t=[468,250], theta=50.34758227254802, color=[0.29517478,0.34871382,0.44742215]
Primitive 560: brush_idx=1, t=[446,346], theta=107.20834281880593, color=[0.23927243,0.21209773,0.27129075]
Primitive 561: brush_idx=1, t=[489,292], theta=29.08821300369611, color=[0.44471958,0.31157762,0.52853644]
Primitive 562: brush_idx=1, t=[415,220], theta=103.91905675322698, color=[0.23652226,0.29917932,0.31318676]
Primitive 563: brush_idx=1, t=[491,395], theta=155.0477476270561, color=[0.17479835,0.22745404,0.2334324]
Primitive 564: brush_idx=1, t=[143,86], theta=97.30185734231395, color=[0.4808713,0.18765007,0.37251514]
Primitive 565: brush_idx=1, t=[261,93], theta=150.59242284337722, color=[0.5713612,0.39328092,0.6617601]
Primitive 566: brush_idx=1, t=[440,348], theta=25.76439474902964, color=[0.23494129,0.1922419,0.25859642]
Primitive 567: brush_idx=1, t=[438,347], theta=150.3731898320857, color=[0.26490662,0.22456083,0.2914372]
Primitive 568: brush_idx=1, t=[218,100], theta=33.400202347737775, color=[0.5472523,0.30001065,0.48435616]
Primitive 569: brush_idx=1, t=[575,195], theta=23.81774548955992, color=[0.21576446,0.3068058,0.34956485]
Primitive 570: brush_idx=1, t=[235,59], theta=83.33157996268287, color=[0.45707723,0.30122176,0.7095749]
Primitive 571: brush_idx=1, t=[189,92], theta=46.43597823322907, color=[0.5567265,0.24809776,0.4309631]
Primitive 572: brush_idx=1, t=[371,158], theta=79.60843287225119, color=[0.42473838,0.2221567,0.22654237]
Primitive 573: brush_idx=1, t=[176,76], theta=228.22738836960838, color=[0.4977302,0.19611038,0.4724554]
Primitive 574: brush_idx=1, t=[264,94], theta=21.75208733328632, color=[0.5517636,0.38205522,0.69349104]
Primitive 575: brush_idx=1, t=[214,97], theta=152.67620024756226, color=[0.5549893,0.2972353,0.47584522]
Primitive 576: brush_idx=1, t=[443,348], theta=112.3685796356135, color=[0.2579988,0.20945245,0.2867573]
Primitive 577: brush_idx=1, t=[466,256], theta=163.18235517509058, color=[0.340717,0.34274867,0.47223267]
Primitive 578: brush_idx=1, t=[413,217], theta=57.87078030764111, color=[0.20775378,0.2925646,0.32271644]
Primitive 579: brush_idx=1, t=[440,344], theta=89.25370279233299, color=[0.2603254,0.21934707,0.29573384]
Primitive 580: brush_idx=1, t=[95,57], theta=120.39450985018941, color=[0.4031542,0.13706692,0.3890599]
Primitive 581: brush_idx=1, t=[32,68], theta=156.31108875924375, color=[0.35069683,0.10051436,0.20325083]
Primitive 582: brush_idx=1, t=[144,73], theta=159.42837311075365, color=[0.4155514,0.1608748,0.40467924]
Primitive 583: brush_idx=1, t=[33,65], theta=47.22319303653414, color=[0.34090966,0.0721431,0.19464138]
Primitive 584: brush_idx=1, t=[442,349], theta=205.8988135361343, color=[0.24578954,0.20385931,0.27086756]
Primitive 585: brush_idx=1, t=[412,217], theta=146.63483079887172, color=[0.23659603,0.29564142,0.3067484]
Primitive 586: brush_idx=1, t=[448,353], theta=148.10035115618857, color=[0.2332929,0.21492474,0.25748843]
Primitive 587: brush_idx=1, t=[239,101], theta=18.725827719099406, color=[0.56383187,0.3442861,0.5191519]
Primitive 588: brush_idx=1, t=[170,62], theta=115.75036592624951, color=[0.4459963,0.158355,0.49348345]
Primitive 589: brush_idx=1, t=[214,274], theta=2.5165132560753167, color=[0.28263676,0.3224016,0.40342948]
Primitive 590: brush_idx=1, t=[552,238], theta=156.41108434737987, color=[0.1666472,0.26656914,0.26768064]
Primitive 591: brush_idx=1, t=[331,161], theta=117.53241480615588, color=[0.43067908,0.22934672,0.14134045]
Primitive 592: brush_idx=1, t=[417,213], theta=138.45072686980262, color=[0.2388212,0.3021743,0.3031191]
Primitive 593: brush_idx=1, t=[432,351], theta=35.86783797933789, color=[0.2477221,0.21537888,0.28049886]
Primitive 594: brush_idx=1, t=[404,221], theta=59.32709748737639, color=[0.22110043,0.294756,0.30858067]
Primitive 595: brush_idx=1, t=[447,348], theta=113.2450600329409, color=[0.24218741,0.20634837,0.2656017]
Primitive 596: brush_idx=1, t=[443,347], theta=185.30187784836212, color=[0.2666622,0.22079176,0.295257]
Primitive 597: brush_idx=1, t=[625,359], theta=174.0254165602742, color=[0.3200165,0.22542956,0.3748675]
Primitive 598: brush_idx=1, t=[441,232], theta=81.95974136602808, color=[0.26850107,0.33593327,0.38171074]
Primitive 599: brush_idx=1, t=[431,341], theta=151.33202033459042, color=[0.2518333,0.21122345,0.29169297]
Primitive 600: brush_idx=1, t=[453,348], theta=80.43654975143421, color=[0.2582219,0.23127274,0.28874776]
Primitive 601: brush_idx=1, t=[360,300], theta=62.85045812453218, color=[0.41545418,0.2765625,0.4880471]
Primitive 602: brush_idx=1, t=[367,299], theta=80.07903991038256, color=[0.4169227,0.29763648,0.49811658]
Primitive 603: brush_idx=1, t=[256,96], theta=147.54327284328662, color=[0.5547234,0.36671156,0.6539941]
Primitive 604: brush_idx=1, t=[357,301], theta=168.10284734330162, color=[0.4351987,0.288018,0.50640637]
Primitive 605: brush_idx=1, t=[275,89], theta=45.152370630764416, color=[0.5207946,0.40428558,0.7165281]
Primitive 606: brush_idx=1, t=[225,99], theta=21.62755066233543, color=[0.5681956,0.31068048,0.4976278]
Primitive 607: brush_idx=1, t=[444,354], theta=142.120751197556, color=[0.23424311,0.20811948,0.2655079]
Primitive 608: brush_idx=1, t=[252,95], theta=70.57656705062394, color=[0.5304654,0.3451986,0.65926355]
Primitive 609: brush_idx=1, t=[358,304], theta=120.76993125793223, color=[0.42540705,0.28655642,0.5052821]
Primitive 610: brush_idx=1, t=[40,75], theta=160.9053561263819, color=[0.38497543,0.11016211,0.22109492]
Primitive 611: brush_idx=1, t=[366,287], theta=33.546099478405665, color=[0.45269635,0.29064432,0.5347113]
Primitive 612: brush_idx=1, t=[385,300], theta=109.91319560047965, color=[0.43712237,0.27638516,0.5129776]
Primitive 613: brush_idx=1, t=[478,287], theta=46.552431483400625, color=[0.4644866,0.31878266,0.55116725]
Primitive 614: brush_idx=1, t=[187,110], theta=170.7703628303142, color=[0.57259053,0.28350332,0.30034384]
Primitive 615: brush_idx=1, t=[198,109], theta=118.76409220521778, color=[0.6022133,0.31372508,0.41382867]
Primitive 616: brush_idx=1, t=[208,99], theta=84.6763508809594, color=[0.57353187,0.27912003,0.44139424]
Primitive 617: brush_idx=1, t=[461,245], theta=76.95647576901176, color=[0.3012958,0.34361124,0.43374884]
Primitive 618: brush_idx=1, t=[126,80], theta=181.2863142291356, color=[0.47048506,0.16503616,0.34660384]
Primitive 619: brush_idx=1, t=[411,219], theta=204.86546659902984, color=[0.22155887,0.30991077,0.3253611]
Primitive 620: brush_idx=1, t=[54,48], theta=15.569270290422548, color=[0.3431494,0.075097285,0.29393175]
Primitive 621: brush_idx=1, t=[443,352], theta=55.48447617563244, color=[0.24051309,0.21493298,0.2626757]
Primitive 622: brush_idx=1, t=[93,395], theta=105.4324145753989, color=[0.29798746,0.2257283,0.3740845]
Primitive 623: brush_idx=1, t=[478,253], theta=159.48181193977547, color=[0.29700437,0.3548383,0.45088407]
Primitive 624: brush_idx=1, t=[625,224], theta=179.1413650210672, color=[0.1458175,0.23553398,0.21749799]
Primitive 625: brush_idx=1, t=[274,89], theta=76.93975691083756, color=[0.5514624,0.41202074,0.73299056]
Primitive 626: brush_idx=1, t=[230,101], theta=122.55043651439044, color=[0.568763,0.32734698,0.52693546]
Primitive 627: brush_idx=1, t=[615,64], theta=1.3582752585601887, color=[0.35527435,0.45678085,0.9022029]
Primitive 628: brush_idx=1, t=[444,230], theta=119.70512994187588, color=[0.2705221,0.3122407,0.35034186]
Primitive 629: brush_idx=1, t=[470,353], theta=36.20322910556752, color=[0.22904515,0.21086438,0.2588032]
Primitive 630: brush_idx=1, t=[164,113], theta=194.5351177562767, color=[0.59908384,0.2633063,0.3526794]
Primitive 631: brush_idx=1, t=[160,68], theta=128.4423813547389, color=[0.42041653,0.17116712,0.47729522]
Primitive 632: brush_idx=1, t=[556,81], theta=178.72130776096466, color=[0.48169845,0.6978696,0.9289592]
Primitive 633: brush_idx=1, t=[516,73], theta=96.73243760855532, color=[0.45272857,0.79929155,0.9658338]
Primitive 634: brush_idx=1, t=[139,134], theta=176.6546244587348, color=[0.66032267,0.31414577,0.19378884]
Primitive 635: brush_idx=1, t=[494,75], theta=127.2173865202948, color=[0.51769674,0.83199525,0.977915]
Primitive 636: brush_idx=1, t=[378,208], theta=96.6466252910056, color=[0.2687688,0.2642905,0.2522023]
Primitive 637: brush_idx=1, t=[89,93], theta=231.24269174452309, color=[0.45616737,0.1457483,0.25898778]
Primitive 638: brush_idx=1, t=[480,290], theta=37.27954776525476, color=[0.4334841,0.30741605,0.5068045]
Primitive 639: brush_idx=1, t=[435,345], theta=164.11248366614697, color=[0.24332167,0.20036885,0.27176726]
Primitive 640: brush_idx=1, t=[260,93], theta=122.69581296745262, color=[0.5488108,0.3658651,0.671887]
Primitive 641: brush_idx=1, t=[489,395], theta=232.2686481839536, color=[0.19493891,0.2308906,0.25378796]
Primitive 642: brush_idx=1, t=[194,81], theta=195.00670513969754, color=[0.48355693,0.2520424,0.52607936]
Primitive 643: brush_idx=1, t=[124,85], theta=135.48254129871987, color=[0.42994902,0.15285796,0.3615979]
Primitive 644: brush_idx=1, t=[159,119], theta=158.06877553090243, color=[0.6065897,0.27519712,0.26870036]
Primitive 645: brush_idx=1, t=[196,100], theta=76.91880370840119, color=[0.5352493,0.2568409,0.3768388]
Primitive 646: brush_idx=1, t=[211,105], theta=62.59227452574898, color=[0.59612304,0.3412083,0.48152047]
Primitive 647: brush_idx=1, t=[150,79], theta=98.31970154638798, color=[0.43008372,0.16088499,0.43143976]
Primitive 648: brush_idx=1, t=[172,59], theta=111.2058546865958, color=[0.39059246,0.16094117,0.5240556]
Primitive 649: brush_idx=1, t=[367,303], theta=116.19148787677602, color=[0.41758305,0.2985504,0.5017164]
Primitive 650: brush_idx=1, t=[300,164], theta=174.12828516681083, color=[0.43869942,0.20118119,0.096177444]
Primitive 651: brush_idx=1, t=[557,80], theta=59.51601152884962, color=[0.4752354,0.69746244,0.92535067]
Primitive 652: brush_idx=1, t=[485,72], theta=69.29792720169756, color=[0.5157975,0.8395902,0.9883163]
Primitive 653: brush_idx=1, t=[214,99], theta=75.41605756016271, color=[0.55104667,0.2772886,0.46161583]
Primitive 654: brush_idx=1, t=[437,346], theta=136.97745912564363, color=[0.24651039,0.21812579,0.27708992]
Primitive 655: brush_idx=1, t=[503,77], theta=40.53216682573322, color=[0.46184614,0.8169355,0.9434414]
Primitive 656: brush_idx=1, t=[478,76], theta=133.52474013918788, color=[0.5164759,0.8300343,0.9767706]
Primitive 657: brush_idx=1, t=[557,79], theta=144.33729003731926, color=[0.4510632,0.69437325,0.9300019]
Primitive 658: brush_idx=1, t=[499,75], theta=122.38720951249786, color=[0.49048716,0.8437641,0.9681694]
Primitive 659: brush_idx=1, t=[339,395], theta=57.19842402883403, color=[0.16999865,0.22342977,0.24686879]
Primitive 660: brush_idx=1, t=[588,66], theta=89.05693095071103, color=[0.38046223,0.4977436,0.953151]
Primitive 661: brush_idx=1, t=[488,289], theta=53.83983143684414, color=[0.42572907,0.30771658,0.5266282]
Primitive 662: brush_idx=1, t=[354,306], theta=68.67055011168809, color=[0.4301144,0.2828167,0.5033479]
Primitive 663: brush_idx=1, t=[519,74], theta=114.74692162819538, color=[0.48834866,0.8077239,0.9725827]
Primitive 664: brush_idx=1, t=[273,91], theta=154.02737613834043, color=[0.54409695,0.40282282,0.707214]
Primitive 665: brush_idx=1, t=[527,68], theta=158.622524740705, color=[0.45459917,0.76194894,0.98846936]
Primitive 666: brush_idx=1, t=[505,79], theta=170.7303205615398, color=[0.5137428,0.8481783,0.9403508]
Primitive 667: brush_idx=2, t=[219,112], theta=189.82655750866363, color=[0.65247446,0.3565325,0.37098634]
Primitive 668: brush_idx=2, t=[544,64], theta=202.8399157823509, color=[0.36266974,0.780606,0.99245745]
Primitive 669: brush_idx=2, t=[531,139], theta=53.81525562893037, color=[0.3871207,0.46833143,0.57859004]
Primitive 670: brush_idx=2, t=[443,130], theta=51.95636427754318, color=[0.41132522,0.49801794,0.6488186]
Primitive 671: brush_idx=2, t=[276,105], theta=153.83869790316254, color=[0.60079044,0.38678002,0.6118907]
Primitive 672: brush_idx=2, t=[363,327], theta=136.25730612347158, color=[0.3433252,0.24248675,0.39029437]
Primitive 673: brush_idx=2, t=[495,94], theta=45.86127764629366, color=[0.528057,0.92184794,0.9560966]
Primitive 674: brush_idx=2, t=[542,134], theta=65.64531014713468, color=[0.4083731,0.47771934,0.56603]
Primitive 675: brush_idx=2, t=[421,285], theta=169.74029208558994, color=[0.49144366,0.3086009,0.5895117]
Primitive 676: brush_idx=2, t=[489,177], theta=96.5643711925842, color=[0.43191993,0.2631369,0.27482292]
Primitive 677: brush_idx=2, t=[274,103], theta=45.53391549365677, color=[0.59596825,0.39269483,0.66038924]
Primitive 678: brush_idx=2, t=[565,89], theta=62.64941871574262, color=[0.5441414,0.72287536,0.92262745]
Primitive 679: brush_idx=2, t=[0,330], theta=141.5824177492019, color=[0.5688584,0.27438796,0.5940223]
Primitive 680: brush_idx=2, t=[500,294], theta=117.15709322268584, color=[0.46609062,0.3475738,0.57467854]
Primitive 681: brush_idx=2, t=[508,294], theta=56.68193937620262, color=[0.42421022,0.34783256,0.52478623]
Primitive 682: brush_idx=2, t=[625,130], theta=68.6696956167745, color=[0.2183491,0.07841274,0.16128863]
Primitive 683: brush_idx=2, t=[278,105], theta=164.8052201674236, color=[0.57855266,0.38071734,0.614558]
Primitive 684: brush_idx=2, t=[625,366], theta=27.791197538493904, color=[0.36820477,0.24734354,0.45319617]
Primitive 685: brush_idx=2, t=[274,101], theta=178.81672080951344, color=[0.6155187,0.42205086,0.6734732]
Primitive 686: brush_idx=2, t=[574,86], theta=122.21282604732717, color=[0.5091421,0.6928363,0.9543261]
Primitive 687: brush_idx=2, t=[208,119], theta=106.54894017837965, color=[0.61420405,0.30190104,0.3951112]
Primitive 688: brush_idx=2, t=[516,96], theta=47.63980895024628, color=[0.5041632,0.85078955,0.9467414]
Primitive 689: brush_idx=2, t=[508,291], theta=45.66534704401434, color=[0.44817665,0.36359164,0.58315253]
Primitive 690: brush_idx=2, t=[612,395], theta=201.663328346094, color=[0.23440842,0.21185108,0.27489993]
Primitive 691: brush_idx=2, t=[453,334], theta=201.75749198269773, color=[0.24377641,0.20880395,0.2721567]
Primitive 692: brush_idx=2, t=[221,92], theta=105.24718964233614, color=[0.5361995,0.34631795,0.53692096]
Primitive 693: brush_idx=2, t=[449,337], theta=31.280546556384976, color=[0.23246728,0.21235901,0.26656723]
Primitive 694: brush_idx=2, t=[512,98], theta=91.10948715981989, color=[0.4807263,0.8465816,0.9256901]
Primitive 695: brush_idx=2, t=[97,79], theta=171.29212924560392, color=[0.44292268,0.13373826,0.2915409]
