Primitive 216: brush_idx=0, t=[147,95], theta=67.17876855117423, color=[0.46808076,0.62576485,0.7932887]
Primitive 217: brush_idx=0, t=[300,306], theta=20.790473725966322, color=[0.58678716,0.67080486,0.84552115]
Primitive 218: brush_idx=0, t=[314,104], theta=171.4364968585027, color=[0.3926511,0.56796986,0.7532668]
Primitive 219: brush_idx=0, t=[132,123], theta=110.07682999270855, color=[0.46587744,0.6082192,0.76982147]
Primitive 220: brush_idx=0, t=[96,12], theta=17.797895003152966, color=[0.7987362,0.9538892,0.9467628]
Primitive 221: brush_idx=0, t=[210,64], theta=69.31807735253794, color=[0.3576147,0.47944075,0.6063758]
Primitive 222: brush_idx=0, t=[18,532], theta=180.72240070188565, color=[0.4261091,0.61403775,0.7782303]
Primitive 223: brush_idx=0, t=[368,329], theta=67.62861343153011, color=[0.3321832,0.4485606,0.59850407]
Primitive 224: brush_idx=0, t=[305,59], theta=126.50464662742196, color=[0.50357264,0.680794,0.7951913]
Primitive 225: brush_idx=0, t=[287,71], theta=53.39645711281793, color=[0.34272477,0.5106905,0.64997905]
Primitive 226: brush_idx=0, t=[311,74], theta=67.01464045520164, color=[0.42112538,0.600687,0.73264116]
Primitive 227: brush_idx=0, t=[208,135], theta=128.57692884110767, color=[0.6608502,0.7469053,0.9062445]
Primitive 228: brush_idx=0, t=[313,53], theta=29.349297960301456, color=[0.5180314,0.7166425,0.8193469]
Primitive 229: brush_idx=0, t=[354,23], theta=132.4546723842709, color=[0.81281996,0.9581352,0.96825546]
Primitive 230: brush_idx=0, t=[24,50], theta=37.643164449567635, color=[0.85228217,0.991027,0.9917316]
Primitive 231: brush_idx=0, t=[226,62], theta=197.52812060720066, color=[0.3135351,0.43676957,0.5809382]
Primitive 232: brush_idx=0, t=[104,151], theta=165.57406114736634, color=[0.36944747,0.50719094,0.63975585]
Primitive 233: brush_idx=0, t=[56,110], theta=51.99130632493362, color=[0.74539024,0.88718665,0.9114454]
Primitive 234: brush_idx=0, t=[140,82], theta=115.21222242660592, color=[0.40768442,0.5809727,0.7147228]
Primitive 235: brush_idx=0, t=[43,50], theta=191.82646025689564, color=[0.778298,0.9418492,0.9633659]
Primitive 236: brush_idx=0, t=[92,23], theta=152.9299844795586, color=[0.7731827,0.92664576,0.9509474]
Primitive 237: brush_idx=0, t=[9,76], theta=189.68335314059172, color=[0.88156474,0.9911776,0.9920048]
Primitive 238: brush_idx=0, t=[132,211], theta=9.688339738091038, color=[0.39308846,0.48900056,0.6407866]
Primitive 239: brush_idx=0, t=[50,320], theta=83.56732057652829, color=[0.42845833,0.5838674,0.7214172]
Primitive 240: brush_idx=0, t=[0,257], theta=161.9135541843103, color=[0.81152487,0.95716494,0.96852297]
Primitive 241: brush_idx=0, t=[168,27], theta=39.83889018279041, color=[0.41412503,0.59037477,0.7124938]
Primitive 242: brush_idx=0, t=[56,216], theta=105.59358422827628, color=[0.4929688,0.6382318,0.7453382]
Primitive 243: brush_idx=0, t=[9,141], theta=171.38084474844482, color=[0.8559018,0.99992335,0.99998313]
Primitive 244: brush_idx=0, t=[22,166], theta=80.59623106770931, color=[0.8158011,0.9323214,0.95007765]
Primitive 245: brush_idx=0, t=[181,148], theta=134.23360943086374, color=[0.6581974,0.7506772,0.8841164]
Primitive 246: brush_idx=0, t=[150,103], theta=27.32381874284756, color=[0.39856973,0.53606164,0.71076715]
Primitive 247: brush_idx=0, t=[48,18], theta=200.8201216779645, color=[0.8640368,0.9990424,0.9995284]
Primitive 248: brush_idx=0, t=[300,110], theta=137.2444948472211, color=[0.45925933,0.6118682,0.78194445]
Primitive 249: brush_idx=0, t=[0,199], theta=4.7818848099411015, color=[0.90439606,0.9988563,0.9991692]
Primitive 250: brush_idx=0, t=[71,36], theta=99.67434373958184, color=[0.8257639,0.9779711,0.9844266]
Primitive 251: brush_idx=0, t=[68,195], theta=136.63213590229515, color=[0.45662025,0.5971471,0.7035422]
Primitive 252: brush_idx=0, t=[0,205], theta=136.89769431276068, color=[0.88620216,0.9922311,0.99604946]
Primitive 253: brush_idx=0, t=[7,148], theta=114.30129580351466, color=[0.8011183,0.9605672,0.97392476]
Primitive 254: brush_idx=0, t=[207,156], theta=118.78630043184589, color=[0.6954711,0.78708845,0.9114894]
