Primitive 233: brush_idx=0, t=[361,239], theta=23.844983019996427, color=[0.36914918,0.28659233,0.36307824]
Primitive 234: brush_idx=0, t=[625,268], theta=30.73531814770258, color=[0.27417356,0.26643667,0.35176787]
Primitive 235: brush_idx=0, t=[114,388], theta=143.94555105132306, color=[0.23029695,0.21506612,0.36307836]
Primitive 236: brush_idx=0, t=[531,228], theta=150.39692670682354, color=[0.29607308,0.2926283,0.33777204]
Primitive 237: brush_idx=0, t=[480,0], theta=72.74634455385491, color=[0.5840562,0.80580306,0.97870284]
Primitive 238: brush_idx=0, t=[616,272], theta=107.77068699187909, color=[0.194561,0.22461861,0.30074337]
Primitive 239: brush_idx=0, t=[625,226], theta=127.81919185350674, color=[0.22436012,0.2758098,0.33493832]
Primitive 240: brush_idx=0, t=[142,0], theta=156.42924845662887, color=[0.5084875,0.20900965,0.39968935]
Primitive 241: brush_idx=0, t=[277,0], theta=-1.1519670641476338, color=[0.56400317,0.20229301,0.6029508]
Primitive 242: brush_idx=0, t=[426,59], theta=10.482383736831656, color=[0.53502655,0.515079,0.7304082]
Primitive 243: brush_idx=0, t=[462,0], theta=93.49861903997066, color=[0.5191725,0.60784787,0.8584821]
Primitive 244: brush_idx=0, t=[259,253], theta=218.25302418895905, color=[0.37408334,0.23325673,0.25423017]
Primitive 245: brush_idx=0, t=[221,220], theta=47.349206152369725, color=[0.56018764,0.2029905,0.2816696]
Primitive 246: brush_idx=0, t=[156,140], theta=175.36768832048762, color=[0.4435359,0.2374228,0.25416717]
Primitive 247: brush_idx=0, t=[584,44], theta=136.9830050646865, color=[0.53768504,0.6612078,0.77538556]
Primitive 248: brush_idx=0, t=[206,179], theta=83.91633796738007, color=[0.40773973,0.22825226,0.3205562]
Primitive 249: brush_idx=0, t=[185,90], theta=70.217530387147, color=[0.48959976,0.18891548,0.25683817]
Primitive 250: brush_idx=0, t=[234,187], theta=121.37487496838332, color=[0.42513648,0.22704281,0.33783343]
Primitive 251: brush_idx=0, t=[247,0], theta=135.5426501809634, color=[0.4422124,0.21301383,0.2528684]
Primitive 252: brush_idx=0, t=[205,268], theta=131.5484409940879, color=[0.36713108,0.2750045,0.31669247]
Primitive 253: brush_idx=0, t=[304,209], theta=-18.25079651362292, color=[0.41750813,0.23472822,0.32164842]
